state,MONTHNAME(CustomerAccount.regDate),YEAR(CustomerAccount.regDate),permission,CustomerIDCount
Texas,October,2006,0,1
Texas,October,2006,1,4
Virginia,October,2006,1,5
,October,2007,0,2
California,October,2007,0,1
California,October,2007,1,6
Colorado,October,2007,1,2
Connecticut,October,2007,0,1
Idaho,October,2007,0,1
Idaho,October,2007,1,1
Indiana,October,2007,1,1
Kansas,October,2007,1,1
Kentucky,October,2007,0,1
Kentucky,October,2007,1,1
Minnesota,October,2007,0,2
Missouri,October,2007,1,1
New York,October,2007,1,3
North Carolina,October,2007,1,1
North Dakota,October,2007,1,2
Ohio,October,2007,1,4
Oregon,October,2007,1,1
Pennsylvania,October,2007,1,2
Texas,October,2007,0,1
Texas,October,2007,1,4
Utah,October,2007,1,1
Virginia,October,2007,1,2
,October,2008,1,1
California,October,2008,1,10
Florida,October,2008,1,7
Idaho,October,2008,1,2
Indiana,October,2008,1,2
Maryland,October,2008,1,1
Minnesota,October,2008,1,3
New York,October,2008,1,6
North Carolina,October,2008,1,3
North Dakota,October,2008,1,2
Oregon,October,2008,0,1
Pennsylvania,October,2008,0,1
Pennsylvania,October,2008,1,1
South Carolina,October,2008,1,1
Texas,October,2008,1,2
Virginia,October,2008,0,1
Virginia,October,2008,1,2
,October,2009,0,4
,October,2009,1,2
Arizona,October,2009,1,1
California,October,2009,0,1
California,October,2009,1,7
Connecticut,October,2009,1,1
Florida,October,2009,0,2
Florida,October,2009,1,6
Idaho,October,2009,1,1
Indiana,October,2009,1,2
Maine,October,2009,1,1
Maryland,October,2009,1,1
Massachusetts,October,2009,0,1
Minnesota,October,2009,0,1
Minnesota,October,2009,1,4
New York,October,2009,0,3
New York,October,2009,1,5
North Carolina,October,2009,0,1
North Carolina,October,2009,1,2
North Dakota,October,2009,1,1
Ohio,October,2009,0,1
Ohio,October,2009,1,2
Oklahoma,October,2009,1,1
Oregon,October,2009,0,1
Oregon,October,2009,1,2
Pennsylvania,October,2009,0,4
Pennsylvania,October,2009,1,1
Texas,October,2009,0,2
Texas,October,2009,1,3
Virginia,October,2009,0,4
Virginia,October,2009,1,4
Wisconsin,October,2009,1,1
,October,2010,1,2
California,October,2010,0,6
California,October,2010,1,9
Colorado,October,2010,0,2
Colorado,October,2010,1,2
Connecticut,October,2010,1,1
Florida,October,2010,0,4
Florida,October,2010,1,5
Idaho,October,2010,0,1
Idaho,October,2010,1,2
Illinois,October,2010,0,1
Illinois,October,2010,1,1
Indiana,October,2010,1,4
Kentucky,October,2010,0,1
Kentucky,October,2010,1,5
Louisiana,October,2010,1,1
Maryland,October,2010,0,2
Maryland,October,2010,1,1
Minnesota,October,2010,0,1
Minnesota,October,2010,1,4
New Jersey,October,2010,1,1
New York,October,2010,0,5
New York,October,2010,1,6
North Carolina,October,2010,1,2
North Dakota,October,2010,0,1
North Dakota,October,2010,1,2
Ohio,October,2010,1,5
Oregon,October,2010,1,3
Pennsylvania,October,2010,0,1
Texas,October,2010,0,1
Texas,October,2010,1,2
Virginia,October,2010,0,1
Virginia,October,2010,1,2
,October,2011,0,37
,October,2011,1,8
Alabama,October,2011,1,1
Arizona,October,2011,1,1
California,October,2011,0,23
California,October,2011,1,25
Colorado,October,2011,0,4
Colorado,October,2011,1,6
Connecticut,October,2011,0,1
Connecticut,October,2011,1,2
Florida,October,2011,0,8
Florida,October,2011,1,14
Georgia,October,2011,1,1
Hawaii,October,2011,1,1
Idaho,October,2011,0,2
Idaho,October,2011,1,8
Indiana,October,2011,0,3
Indiana,October,2011,1,6
Kentucky,October,2011,0,3
Kentucky,October,2011,1,6
Louisiana,October,2011,1,1
Maryland,October,2011,0,3
Maryland,October,2011,1,5
Massachusetts,October,2011,1,1
Michigan,October,2011,1,1
Minnesota,October,2011,1,9
Mississippi,October,2011,0,1
Mississippi,October,2011,1,1
Nevada,October,2011,1,1
New Jersey,October,2011,1,3
New York,October,2011,0,11
New York,October,2011,1,21
North Carolina,October,2011,0,11
North Carolina,October,2011,1,9
North Dakota,October,2011,0,3
North Dakota,October,2011,1,5
Ohio,October,2011,0,3
Ohio,October,2011,1,7
Oregon,October,2011,0,3
Oregon,October,2011,1,4
Pennsylvania,October,2011,0,3
Pennsylvania,October,2011,1,14
Texas,October,2011,0,7
Texas,October,2011,1,15
Virginia,October,2011,0,4
Virginia,October,2011,1,11
Washington,October,2011,0,2
Wisconsin,October,2011,0,1
,October,2012,0,9
,October,2012,1,7
Alabama,October,2012,0,1
Alabama,October,2012,1,2
Arizona,October,2012,1,2
California,October,2012,0,45
California,October,2012,1,53
Colorado,October,2012,0,6
Colorado,October,2012,1,9
Connecticut,October,2012,0,5
Connecticut,October,2012,1,12
Florida,October,2012,0,17
Florida,October,2012,1,23
Georgia,October,2012,1,3
Hawaii,October,2012,1,1
Idaho,October,2012,0,12
Idaho,October,2012,1,6
Illinois,October,2012,1,1
Indiana,October,2012,0,7
Indiana,October,2012,1,14
Iowa,October,2012,1,1
Kentucky,October,2012,0,15
Kentucky,October,2012,1,20
Maryland,October,2012,0,7
Maryland,October,2012,1,5
Michigan,October,2012,1,2
Minnesota,October,2012,0,15
Minnesota,October,2012,1,16
New Jersey,October,2012,1,3
New York,October,2012,0,27
New York,October,2012,1,51
North Carolina,October,2012,0,8
North Carolina,October,2012,1,14
North Dakota,October,2012,0,7
North Dakota,October,2012,1,5
Ohio,October,2012,0,8
Ohio,October,2012,1,17
Oklahoma,October,2012,1,2
Oregon,October,2012,0,8
Oregon,October,2012,1,10
Pennsylvania,October,2012,0,19
Pennsylvania,October,2012,1,16
Puerto Rico,October,2012,1,2
Texas,October,2012,0,10
Texas,October,2012,1,14
Utah,October,2012,1,1
Virginia,October,2012,0,19
Virginia,October,2012,1,15
Washington,October,2012,1,2
Wisconsin,October,2012,1,1
,October,2013,0,36
,October,2013,1,102
Alaska,October,2013,1,1
Arkansas,October,2013,1,2
California,October,2013,0,80
California,October,2013,1,134
Colorado,October,2013,0,11
Colorado,October,2013,1,18
Connecticut,October,2013,0,11
Connecticut,October,2013,1,26
District of Columbia,October,2013,0,1
Florida,October,2013,0,31
Florida,October,2013,1,63
Georgia,October,2013,1,4
Idaho,October,2013,0,18
Idaho,October,2013,1,29
Illinois,October,2013,1,2
Indiana,October,2013,0,11
Indiana,October,2013,1,18
Iowa,October,2013,1,2
Kansas,October,2013,1,1
Kentucky,October,2013,0,23
Kentucky,October,2013,1,34
Louisiana,October,2013,1,1
Maine,October,2013,0,1
Maryland,October,2013,0,12
Maryland,October,2013,1,22
Massachusetts,October,2013,1,1
Michigan,October,2013,1,3
Minnesota,October,2013,0,27
Minnesota,October,2013,1,44
Missouri,October,2013,0,1
Missouri,October,2013,1,1
New Jersey,October,2013,1,1
New York,October,2013,0,39
New York,October,2013,1,92
North Carolina,October,2013,0,9
North Carolina,October,2013,1,26
North Dakota,October,2013,0,17
North Dakota,October,2013,1,29
Ohio,October,2013,0,8
Ohio,October,2013,1,20
Oklahoma,October,2013,0,1
Oregon,October,2013,0,17
Oregon,October,2013,1,27
Pennsylvania,October,2013,0,15
Pennsylvania,October,2013,1,40
South Carolina,October,2013,1,1
Tennessee,October,2013,1,3
Texas,October,2013,0,27
Texas,October,2013,1,32
Virginia,October,2013,0,16
Virginia,October,2013,1,33
Washington,October,2013,1,1
,October,2014,0,53
,October,2014,1,41
Alabama,October,2014,1,1
Arizona,October,2014,0,1
Arizona,October,2014,1,2
Arkansas,October,2014,1,2
California,October,2014,0,137
California,October,2014,1,142
Colorado,October,2014,0,18
Colorado,October,2014,1,17
Connecticut,October,2014,0,19
Connecticut,October,2014,1,12
Florida,October,2014,0,61
Florida,October,2014,1,63
Georgia,October,2014,0,1
Georgia,October,2014,1,4
Idaho,October,2014,0,22
Idaho,October,2014,1,41
Illinois,October,2014,0,1
Illinois,October,2014,1,5
Indiana,October,2014,0,31
Indiana,October,2014,1,21
Iowa,October,2014,0,2
Iowa,October,2014,1,1
Kansas,October,2014,0,1
Kentucky,October,2014,0,37
Kentucky,October,2014,1,28
Maryland,October,2014,0,23
Maryland,October,2014,1,16
Massachusetts,October,2014,1,5
Michigan,October,2014,1,7
Minnesota,October,2014,0,42
Minnesota,October,2014,1,40
Mississippi,October,2014,1,1
Missouri,October,2014,1,2
Montana,October,2014,1,2
Nebraska,October,2014,1,2
Nevada,October,2014,1,1
New Jersey,October,2014,0,1
New Jersey,October,2014,1,4
New York,October,2014,0,101
New York,October,2014,1,99
North Carolina,October,2014,0,25
North Carolina,October,2014,1,40
North Dakota,October,2014,0,27
North Dakota,October,2014,1,31
Ohio,October,2014,0,24
Ohio,October,2014,1,43
Oklahoma,October,2014,1,3
Oregon,October,2014,0,21
Oregon,October,2014,1,25
Pennsylvania,October,2014,0,42
Pennsylvania,October,2014,1,43
Puerto Rico,October,2014,1,1
Rhode Island,October,2014,1,1
South Carolina,October,2014,1,2
Tennessee,October,2014,1,3
Texas,October,2014,0,34
Texas,October,2014,1,44
Utah,October,2014,1,4
Virginia,October,2014,0,50
Virginia,October,2014,1,38
Washington,October,2014,0,1
Washington,October,2014,1,2
Wisconsin,October,2014,1,2
Idaho,September,2002,1,1
Minnesota,September,2002,1,1
New York,September,2002,1,1
California,September,2003,1,1
,September,2004,0,2
California,September,2004,1,5
Colorado,September,2004,0,1
Colorado,September,2004,1,1
Illinois,September,2004,1,1
Maryland,September,2004,0,1
Massachusetts,September,2004,1,1
New York,September,2004,0,2
New York,September,2004,1,2
North Carolina,September,2004,0,1
Ohio,September,2004,1,1
Oregon,September,2004,0,1
Oregon,September,2004,1,1
Pennsylvania,September,2004,1,1
Texas,September,2004,1,3
,September,2005,0,1
,September,2005,1,2
Alabama,September,2005,1,1
California,September,2005,0,3
California,September,2005,1,8
Georgia,September,2005,1,1
Minnesota,September,2005,0,1
Minnesota,September,2005,1,1
New York,September,2005,1,2
North Carolina,September,2005,0,1
North Carolina,September,2005,1,1
Ohio,September,2005,1,1
Oregon,September,2005,1,1
Pennsylvania,September,2005,1,3
Texas,September,2005,1,1
Virginia,September,2005,1,1
,September,2006,0,1
,September,2006,1,1
Arizona,September,2006,0,1
Arkansas,September,2006,1,2
California,September,2006,1,9
Connecticut,September,2006,0,1
Connecticut,September,2006,1,2
Florida,September,2006,0,1
Florida,September,2006,1,4
Idaho,September,2006,1,1
Illinois,September,2006,1,1
Indiana,September,2006,1,1
Kentucky,September,2006,0,1
Kentucky,September,2006,1,1
Maryland,September,2006,1,1
Minnesota,September,2006,1,2
New York,September,2006,1,4
North Carolina,September,2006,1,3
Oklahoma,September,2006,1,1
Oregon,September,2006,1,3
Pennsylvania,September,2006,1,4
Rhode Island,September,2006,1,1
Texas,September,2006,1,5
Virginia,September,2006,1,1
,September,2007,0,1
,September,2007,1,2
Alabama,September,2007,0,1
Arkansas,September,2007,0,1
California,September,2007,0,1
California,September,2007,1,2
Connecticut,September,2007,0,1
Connecticut,September,2007,1,1
Florida,September,2007,1,1
Idaho,September,2007,0,1
Indiana,September,2007,0,1
Kentucky,September,2007,1,2
Maryland,September,2007,1,2
New York,September,2007,0,1
New York,September,2007,1,5
North Dakota,September,2007,1,2
Oregon,September,2007,1,1
Pennsylvania,September,2007,1,2
Texas,September,2007,0,1
Texas,September,2007,1,4
California,September,2008,0,1
California,September,2008,1,8
Colorado,September,2008,0,1
Connecticut,September,2008,1,1
Florida,September,2008,1,3
Georgia,September,2008,1,1
Idaho,September,2008,1,2
Indiana,September,2008,1,1
Kentucky,September,2008,1,1
Maryland,September,2008,1,1
Michigan,September,2008,0,1
Minnesota,September,2008,1,1
New York,September,2008,0,3
New York,September,2008,1,5
North Carolina,September,2008,1,4
North Dakota,September,2008,1,1
Ohio,September,2008,1,2
Pennsylvania,September,2008,1,2
Tennessee,September,2008,1,1
Texas,September,2008,0,1
Texas,September,2008,1,2
Virginia,September,2008,1,1
Washington,September,2008,1,1
,September,2009,0,5
,September,2009,1,1
California,September,2009,0,2
California,September,2009,1,14
Colorado,September,2009,0,2
Colorado,September,2009,1,1
Florida,September,2009,1,2
Idaho,September,2009,1,3
Indiana,September,2009,1,1
Kentucky,September,2009,1,1
Maryland,September,2009,1,1
Minnesota,September,2009,1,3
New York,September,2009,0,3
New York,September,2009,1,2
North Carolina,September,2009,1,1
North Dakota,September,2009,1,1
Ohio,September,2009,1,2
Oregon,September,2009,0,1
Oregon,September,2009,1,2
Pennsylvania,September,2009,1,3
South Carolina,September,2009,1,1
Texas,September,2009,0,1
Texas,September,2009,1,3
Virginia,September,2009,0,1
Virginia,September,2009,1,3
,September,2010,0,3
Alabama,September,2010,1,1
Armed Forces Americas (except ,September,2010,1,1
California,September,2010,0,6
California,September,2010,1,7
Colorado,September,2010,1,3
Connecticut,September,2010,1,2
Florida,September,2010,0,2
Florida,September,2010,1,4
Idaho,September,2010,0,4
Idaho,September,2010,1,3
Illinois,September,2010,1,1
Indiana,September,2010,0,3
Indiana,September,2010,1,2
Kentucky,September,2010,1,1
Maryland,September,2010,1,2
Minnesota,September,2010,0,3
Minnesota,September,2010,1,2
Missouri,September,2010,1,1
New York,September,2010,0,6
New York,September,2010,1,7
North Carolina,September,2010,1,2
North Dakota,September,2010,0,2
North Dakota,September,2010,1,1
Ohio,September,2010,0,2
Ohio,September,2010,1,3
Oregon,September,2010,0,2
Oregon,September,2010,1,3
Pennsylvania,September,2010,0,4
Pennsylvania,September,2010,1,2
Tennessee,September,2010,1,1
Texas,September,2010,0,3
Texas,September,2010,1,5
Virginia,September,2010,0,1
Virginia,September,2010,1,5
Washington,September,2010,1,2
Wisconsin,September,2010,0,1
,September,2011,0,34
,September,2011,1,3
Alabama,September,2011,1,2
Arkansas,September,2011,1,1
California,September,2011,0,14
California,September,2011,1,17
Colorado,September,2011,0,2
Colorado,September,2011,1,4
Connecticut,September,2011,0,4
Connecticut,September,2011,1,4
Florida,September,2011,0,11
Florida,September,2011,1,12
Idaho,September,2011,0,4
Idaho,September,2011,1,11
Illinois,September,2011,0,1
Illinois,September,2011,1,3
Indiana,September,2011,0,5
Indiana,September,2011,1,2
Kentucky,September,2011,0,7
Kentucky,September,2011,1,3
Louisiana,September,2011,1,1
Maine,September,2011,1,1
Maryland,September,2011,0,3
Maryland,September,2011,1,9
Minnesota,September,2011,0,13
Minnesota,September,2011,1,9
Missouri,September,2011,1,2
New Jersey,September,2011,1,1
New York,September,2011,0,10
New York,September,2011,1,14
North Carolina,September,2011,0,4
North Carolina,September,2011,1,6
North Dakota,September,2011,0,4
North Dakota,September,2011,1,4
Ohio,September,2011,1,2
Oklahoma,September,2011,1,1
Oregon,September,2011,0,4
Oregon,September,2011,1,4
Pennsylvania,September,2011,0,8
Pennsylvania,September,2011,1,6
Texas,September,2011,0,3
Texas,September,2011,1,10
Virginia,September,2011,0,4
Virginia,September,2011,1,8
,September,2012,0,3
,September,2012,1,8
Alabama,September,2012,1,3
Arizona,September,2012,1,1
California,September,2012,0,40
California,September,2012,1,44
Colorado,September,2012,0,7
Colorado,September,2012,1,2
Connecticut,September,2012,0,5
Connecticut,September,2012,1,6
Florida,September,2012,0,12
Florida,September,2012,1,12
Georgia,September,2012,0,1
Georgia,September,2012,1,1
Idaho,September,2012,0,11
Idaho,September,2012,1,9
Illinois,September,2012,1,3
Indiana,September,2012,0,11
Indiana,September,2012,1,10
Kentucky,September,2012,0,10
Kentucky,September,2012,1,11
Louisiana,September,2012,1,2
Maine,September,2012,1,1
Maryland,September,2012,0,10
Maryland,September,2012,1,9
Massachusetts,September,2012,1,3
Minnesota,September,2012,0,11
Minnesota,September,2012,1,13
Mississippi,September,2012,1,1
Missouri,September,2012,1,1
New Jersey,September,2012,0,1
New Jersey,September,2012,1,1
New Mexico,September,2012,1,1
New York,September,2012,0,23
New York,September,2012,1,30
North Carolina,September,2012,0,10
North Carolina,September,2012,1,9
North Dakota,September,2012,0,10
North Dakota,September,2012,1,12
Ohio,September,2012,0,8
Ohio,September,2012,1,6
Oklahoma,September,2012,1,1
Oregon,September,2012,0,15
Oregon,September,2012,1,6
Pennsylvania,September,2012,0,14
Pennsylvania,September,2012,1,11
Rhode Island,September,2012,1,1
South Carolina,September,2012,1,1
Texas,September,2012,0,14
Texas,September,2012,1,19
Utah,September,2012,1,2
Virginia,September,2012,0,11
Virginia,September,2012,1,10
,September,2013,0,25
,September,2013,1,113
Alabama,September,2013,1,1
Arizona,September,2013,1,1
California,September,2013,0,62
California,September,2013,1,133
Colorado,September,2013,0,8
Colorado,September,2013,1,13
Connecticut,September,2013,0,7
Connecticut,September,2013,1,26
Florida,September,2013,0,22
Florida,September,2013,1,52
Georgia,September,2013,1,1
Idaho,September,2013,0,18
Idaho,September,2013,1,28
Illinois,September,2013,1,3
Indiana,September,2013,0,9
Indiana,September,2013,1,21
Iowa,September,2013,1,1
Kansas,September,2013,1,1
Kentucky,September,2013,0,16
Kentucky,September,2013,1,28
Louisiana,September,2013,1,1
Maryland,September,2013,0,7
Maryland,September,2013,1,21
Massachusetts,September,2013,1,2
Michigan,September,2013,0,1
Minnesota,September,2013,0,10
Minnesota,September,2013,1,43
Missouri,September,2013,0,1
Missouri,September,2013,1,1
Nebraska,September,2013,1,1
Nevada,September,2013,1,1
New Hampshire,September,2013,1,1
New Jersey,September,2013,0,1
New Jersey,September,2013,1,5
New Mexico,September,2013,1,1
New York,September,2013,0,27
New York,September,2013,1,98
North Carolina,September,2013,0,11
North Carolina,September,2013,1,27
North Dakota,September,2013,0,13
North Dakota,September,2013,1,29
Ohio,September,2013,0,14
Ohio,September,2013,1,31
Oklahoma,September,2013,0,1
Oklahoma,September,2013,1,1
Oregon,September,2013,0,13
Oregon,September,2013,1,29
Pennsylvania,September,2013,0,14
Pennsylvania,September,2013,1,46
Puerto Rico,September,2013,1,1
Rhode Island,September,2013,1,1
South Carolina,September,2013,1,1
Tennessee,September,2013,0,1
Tennessee,September,2013,1,2
Texas,September,2013,0,10
Texas,September,2013,1,49
Virginia,September,2013,0,9
Virginia,September,2013,1,38
Washington,September,2013,1,1
Wisconsin,September,2013,1,1
,September,2014,0,57
,September,2014,1,35
Alabama,September,2014,1,2
Arizona,September,2014,1,3
Arkansas,September,2014,1,2
California,September,2014,0,108
California,September,2014,1,94
Colorado,September,2014,0,19
Colorado,September,2014,1,22
Connecticut,September,2014,0,15
Connecticut,September,2014,1,14
Delaware,September,2014,1,1
Florida,September,2014,0,51
Florida,September,2014,1,42
Georgia,September,2014,1,1
Idaho,September,2014,0,29
Idaho,September,2014,1,26
Illinois,September,2014,0,1
Illinois,September,2014,1,5
Indiana,September,2014,0,25
Indiana,September,2014,1,26
Kansas,September,2014,1,3
Kentucky,September,2014,0,21
Kentucky,September,2014,1,22
Louisiana,September,2014,1,2
Maryland,September,2014,0,12
Maryland,September,2014,1,10
Massachusetts,September,2014,1,3
Michigan,September,2014,1,1
Minnesota,September,2014,0,32
Minnesota,September,2014,1,32
Mississippi,September,2014,1,1
Missouri,September,2014,1,3
Nebraska,September,2014,1,1
Nevada,September,2014,1,2
New Hampshire,September,2014,1,1
New Jersey,September,2014,1,2
New Mexico,September,2014,1,2
New York,September,2014,0,83
New York,September,2014,1,66
North Carolina,September,2014,0,32
North Carolina,September,2014,1,28
North Dakota,September,2014,0,31
North Dakota,September,2014,1,24
Ohio,September,2014,0,23
Ohio,September,2014,1,26
Oklahoma,September,2014,1,3
Oregon,September,2014,0,26
Oregon,September,2014,1,25
Pennsylvania,September,2014,0,39
Pennsylvania,September,2014,1,32
South Carolina,September,2014,1,2
Tennessee,September,2014,1,1
Texas,September,2014,0,27
Texas,September,2014,1,39
Utah,September,2014,1,3
Virginia,September,2014,0,42
Virginia,September,2014,1,30
Washington,September,2014,1,4
West Virginia,September,2014,1,3
Wisconsin,September,2014,1,2
